,text,number of annotations,hard_label,soft_label,split,disagreement_lev
87,جهل تقارنين وحده جميع نسويات وانتو تقولو التعميم لغه الجهلاء,3,0,"{'0': 1.0, '1': 0.0}",test,0
88,الله ياخذ النسويات عديمات الإنسانية شوفو ترمي اولادها البحر بدون رحمه بعدما كانت الام مصدر الرحمه والحنان اصبحت مصدر القتل بدم بارد,3,1,"{'0': 0.0, '1': 1.0}",test,0
89,وسمو حراك النسويات السعوديات بالخيانه والعماله ومستمرين تشويه بالنسويه السعوديه بدعم حزب ونظام ارهابي ومعارض كلها سياسات تؤمن بحقك امرأه انثى واضحه الصوره المتحدثات بالعربيه الي ركبو واستغلو الحراك السعودي النسوي معارضات ارهابيات ثورجيات قذرات فقط,3,1,"{'0': 0.33, '1': 0.67}",test,1
90,امام قصر الهدل شرشوح مرافق للوزير السابق للتربية يعتبر نفسه فوق قانون العنف النساء القاضية توقفه وأين القاضي يأخذ إجراء قضاءي بحق الشرشوح القبضاي,3,0,"{'0': 1.0, '1': 0.0}",test,0
91,المحامية لانها مهتمة بقضية معينة طلعت خياس البنات هااا اهي نسوية ونصيرة البنات وبنفس الوقت تنقد الخرابيط واهي تدعوا للحرية تعرف ايه المنطق,3,0,"{'0': 0.67, '1': 0.33}",test,1
92,ناقصات عقل بالحديث بدونه,3,1,"{'0': 0.33, '1': 0.67}",test,1
93,الظلم  قتل نصف مافيني زمن تقتل النساء بل تقاتل ... mood,3,0,"{'0': 0.67, '1': 0.33}",test,1
94,اراد يعرف تعيش المرأة قبل 6000 الف سنة يكفي يزور اليمن يقراء حياة المرأة اليمن وسوف يشعر بحجم الالم والقهر تعيشه النساء عصر التكنلوجيا والتحضر العلمي والتقدم العالمي المرأة اليمنية سلبت حقوقها القانون والشرع والمجتمع,3,0,"{'0': 1.0, '1': 0.0}",test,0
95,غلطانة اختي المرأة العراقية مشاركة المظاهرات زمن العهد الملكي واني والدتي كانت تشارك وهناك صورة نشرها احد الأخوان قبل فترة تبين النساء وكيف محاطات بالرجال للحماية,3,0,"{'0': 1.0, '1': 0.0}",test,0
96,كلام صحيح والنظريه الاساسيه لمفهوم الحياة الصحيحه الواقع الان يختلف جذريا اغلب النساء تتبع العني والوسيم واغلبهم لاينسجمون وتخونه واغلب الرجال يأخذ المرأه الادنى بكثير الخيانه تكون سهلة الاسغلال ماكو كلام فوق كلامي ادنى هاي حقيقة الطرفين,3,1,"{'0': 0.33, '1': 0.67}",test,1
97,الملك الله يحفظه قال المرأة النسوية لتنبيه يعني,3,0,"{'0': 0.67, '1': 0.33}",test,1
98,لاكهلةامريكاولاكهلةالسعودية عادفتو قالوا اكشفي يقصدون الوجه فكت الشعرخير كلهم متبرجات نشدعلى كهلةامريكاعجوزالشواذ لقذفهاللشعب السعودي ولرجال امن المملكة ولمحاربتها الحجاب وتحليل حرمه الله العلاقة الرجل والمرأة محرم تحليل شرب الخمر الشذوذ,3,1,"{'0': 0.0, '1': 1.0}",test,0
99,ايه عشان يشوفونه الفسويات بعدين يجيبون افكار الغرب ويدافعون عنهم ويقولون حريه شخصيه,3,1,"{'0': 0.33, '1': 0.67}",test,1
100,المشكلة انه اذا الوحده غارت زوجها وقالت ماارضى تتزوج الثانية يقولون مالكم حيله ناقصات عقل عواطفكم تحكمكم الشرع وهذي غيرة حريم طيب انتم بسبب غيرتكم حرمتوا علينا الحلال كتمتونا البيوت يدينا اذا طلعت قلتوا غطوها وهي وحلال,3,0,"{'0': 1.0, '1': 0.0}",test,0
101,ايه بدأتوا تخونون اللي يطالب بالزواج النسويات اللي يطالبون بإسقاط الولايه سنين سمعنا صوتك عليهم يالمتدثره,3,1,"{'0': 0.33, '1': 0.67}",test,1
102,قول طاعه نذكر الرجال بواجباتهم الدين وسطيه وعنليه الشيطنه اللي صايره الفتره للمجتمع جدا غبيه البيوت نسائها متمردات وليس البيوت رجالها طغاه عمليه الشحن الطرفين والتعبيه بدون توعيه وتهديه الاطراف,3,0,"{'0': 1.0, '1': 0.0}",test,0
103,والله ياسلوبه وحججه قديييمه سافرات متبرجات ويشفق عليهن انتهى استدرار العواطف ونخوك شفلك سكة تانيه,3,1,"{'0': 0.33, '1': 0.67}",test,1
104,النسويات انتم مالكم دخل طبعا,3,0,"{'0': 1.0, '1': 0.0}",test,0
105,عشانهم اناث ناقصات عقل,3,1,"{'0': 0.0, '1': 1.0}",test,0
106,وطنا تستطيع الزوجة تأتمن زوجها يخص ٱسرتها لإنها تعلم ٱنه سيعايرها يوما وطنا خمسة ٱشياء يحفظها الرجل الرجال قوامون النساء مثنى ثلاث ٱرباع كيدهن عظيم للذكر مثل الإنثيين النساء ناقصات عقل دين,3,0,"{'0': 1.0, '1': 0.0}",test,0
107,منحلات صايعات ضايعات مايعات نقصد اكيد النسويات,3,1,"{'0': 0.0, '1': 1.0}",test,0
108,اليوم الخررره عاهات الدنيا طلعت الله يوفقكم وصخات ملعونات قذرات انا مقعدني اليوم ارحموني وربي اني متحمله كثير,3,1,"{'0': 0.0, '1': 1.0}",test,0
109,بعدما بحثت الموضوع اتضح انه ذهب كثير العلماء جوازها كانت العمرة عمرة الإسلام الواجبة وكذلك منت المرأة الرفقة الس كانت العمرة ترغب المرأة تأديتها عمرة تطوع فقد ذهب العلماء القول بجواز سفرها محرم لأن سفر طاعة,3,0,"{'0': 1.0, '1': 0.0}",test,0
110,مشاكل طبيعيه البشر وليحمد الله يسلم فهناك رجال متسلطين شرطا يعانون عقد نفسيه وبالمقابل نساء متسلطات,3,0,"{'0': 1.0, '1': 0.0}",test,0
111,الطائر المحكى قال بنات نعش دجاها جرائد سافرات حداد أخذه قول الشاعر بنات نعش لاحت نوائح واقفات حداد,3,0,"{'0': 0.67, '1': 0.33}",test,1
112,نسويات ناقصات عقل دين,3,1,"{'0': 0.0, '1': 1.0}",test,0
113,احد آليات مواجهة العنف المرأة ترسيخ وتعميق فهم أفراد الأسرة لمبادئ الدين الإسلامي الحنيف تؤكد نبذ العدوان,3,0,"{'0': 1.0, '1': 0.0}",test,0
114,النسوية بأي لغة تجي,3,0,"{'0': 1.0, '1': 0.0}",test,0
115,بجيحه وتابعه يعني هذول الي ينطبق عليهم ناقصات عقل احنا,3,1,"{'0': 0.33, '1': 0.67}",test,1
116,اقصد انه عندنا السعودية للان كثير يشوفون انه المنقبة اشرف المحجبة وانه المحجبات يسمونهم سافرات,3,0,"{'0': 1.0, '1': 0.0}",test,0
117,المشكله عمل النساء المشكله تميزهم فرض وجودها مكان الوضع صار الامثل هوا اللي ياخذ الوظيفه صارت الم أوك بفترض كلامك صحيح حلوين طيب المفترض أنك تطالع للوضع تندب حظك تشتغل نفسك تطور,3,0,"{'0': 0.67, '1': 0.33}",test,1
118,والله المواقف يادوبك يمكن تركت صديقاتي تحسنت احبهم واموت عليهم صاروا متمردات جدا ودايم انصحهم ويتطنزون علي واذا سوو حرام يقولون الله يعين بتجي الحين تنصح الشريعيه مرة اشوفهم ولايتعدلون اخرتها تركتهم خفت ديني,3,0,"{'0': 1.0, '1': 0.0}",test,0
119,بردو ماكلم عوانس,3,1,"{'0': 0.33, '1': 0.67}",test,1
120,رخيصات اذا انتي سلعه الناس مثلك همجيه,3,1,"{'0': 0.0, '1': 1.0}",test,0
121,هاي النسويه الكلام الوسخ وقلة الحيا روحي اتربي بعدين اتفلسفي,3,1,"{'0': 0.33, '1': 0.67}",test,1
122,اخي اعتذر يتم الغا متابعتك لان المقطع نساء سافرات وهذا نشر المنكرات,3,0,"{'0': 0.67, '1': 0.33}",test,1
123,طيب تبي احنا بنات شوارع مين كلفك تربينا,3,0,"{'0': 1.0, '1': 0.0}",test,0
124,هالاشكال منحطات,3,1,"{'0': 0.33, '1': 0.67}",test,1
125,كلكن بنات شوارع,3,1,"{'0': 0.0, '1': 1.0}",test,0
126,لسى تقولون الحريم ناقصات عقل دين وهذا وشو نونو قادر ياخذ قرار يبي بابا ماما يمنعنونه,3,0,"{'0': 1.0, '1': 0.0}",test,0
127,اكيد الرجال المسيطر أهل بيتة كان قاسي ومنشغل عنهم اكيد راح تطلع بيتة نساء عاهات ونسويات منحطات,3,1,"{'0': 0.0, '1': 1.0}",test,0
128,فيكي خير رديتي عليها ماجيتي تصايحين محد بيدري عنك وعلى فكرة الفكر النسوي خاصا النساء العربيات امثالك ماهمه امرأة ولاهم يحزون همهم تعري الحاد شذوذ اجهاض همكم قذرات منحطات مختلات عقليا اضافات الى ذالك تكرهون الرجال وسلامتك,3,1,"{'0': 0.0, '1': 1.0}",test,0
129,أقنعوا انفسهم وصاروا يكتبون الذكوريين كالنسويات سوءا يجدوا للذم مصطلح الذكورية وانه غربي شرعي انشغلوا بالقشر وفاتهم اللب انشغلوا بمصطلح ذكوريين وتناسوا شناعة إجرام النسويات انشغلوا وتناسوا فضل الذكوريين هجمة الفاجرات الدين والمجتمع والأسرة والعفاف,3,1,"{'0': 0.0, '1': 1.0}",test,0
130,مع كل حقوق المرأة إلا حقها بالسواقة ,3,1,"{'0': 0.33, '1': 0.67}",test,1
131,المرأة السعودية المشاركة صنع مستقبل بلادها تخليها مبادئها وقيمها وثوابتها الدينية والوطنية ... والعمل تكريس جهودها القطاعات النسوية خصوصا وانتشال حالة الجمود والفقر والبطالة مجتمعها كعنصر فعال شريك الرجل تقدم المجتمع وازدهاره,3,0,"{'0': 1.0, '1': 0.0}",test,0
132,بنات الزمن متمردات ينفع كلام الدكتورة والا تروح لصديقات السوء بناتي صغار بجد خايفه عليهم,3,1,"{'0': 0.33, '1': 0.67}",test,1
133,بنات انه سعودي كان هاجموه صوروه رفعوه ترند طالبو بسجنه ١٠٠ عام يصات بنات شوارع,3,1,"{'0': 0.0, '1': 1.0}",test,0
134,اليوم صباحا رأيت إمرأه تقود سيارتها وجزء كبير عباءتها خارج السيارة حاولت تنبيهها ولم تتقبل ولم تلتفت وربما اعتقدت اني اتحرش بيني وبين نفسي قلت علقت عباءتها بأي الشارع سيحدث لهذه المرأه يمكنكم تخيل,3,0,"{'0': 1.0, '1': 0.0}",test,0
135,النسوية بتخزي ... قرف,3,1,"{'0': 0.0, '1': 1.0}",test,0
136,سافرات كلمة زاعجتا كتير حدا يترجملا عربي وواصفتني بالتعليقات اذا هيكي انا قبلانة ولاو بالدين وجهات نظر ثوابت بحترم دينك وبتحترمي ديني وبلا نتمنظر هالقد حجما,3,0,"{'0': 1.0, '1': 0.0}",test,0
137,اريد اشيد وامدح بشيء قبل اتكلم موضوع التعامل المرأة الإسلام وضعك صورة عرض مباحه صورة لطفلة ولم تضعي صور نساء متبرجات بالنسبه لموضوع التعامل المرأة باختصار شديد الله وجل يأمر الا بمصلحة الإنسان خالق البشر واعلم يصلح,3,0,"{'0': 1.0, '1': 0.0}",test,0
