,text,number of annotations,hard_label,soft_label,split,disagreement_lev
1366,May Covid 19 reduce the numbers in your terroristic members as they destroy our cities and  businesses.,5,1,"{'0': 0.2, '1': 0.8}",test,2
1367,<user> <user> <user> Wanna know how I know that's a lie? Anonymous has no leaders to make deals with anybody.,5,0,"{'0': 1.0, '1': 0.0}",test,0
1368,"""More media hysteria about """"rise in cases"""" in Massachusetts. Except the data shows it going DOWN! Press is going to start getting SUED. You are creating great fear &amp; panic for no reason. This is fearmongering not reporting. #COVIDIOTS <url>",5,0,"{'0': 1.0, '1': 0.0}",test,0
1369,OKAY BUT THERE ISNT ENOUGH PEOPLE TALKING ABOUT THIS!!! it’s fucking amazing what he is doing and it’s being soooo slept on!!!!,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1370,"<user> <user> <user> <user> Is that really what you took away from your clown of a presidents debate, that’s all you’ve got?  No more alternative facts to support your compulsive lying, narcissistic, POS? I’m very disappointed.",5,1,"{'0': 0.0, '1': 1.0}",test,0
1371,<user> <user> <user> <user> <user> No matter how TRUMP condemns them the media changes the narrative. He is not a racist.,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1372,#Trump2020 #MAGA  #Bidenearpiece 😂😂😂😂 #BidenCrimeFamily   Your Choice  #Trump2020LandslideVictory <url>,5,0,"{'0': 0.8, '1': 0.2}",test,2
1373,<user> how the hell could <user> maintain focus with an #OrangeAssBaboon yelling in his ear every time he got two words into a response? Christie you’re just another #TrumpBootlicker,5,1,"{'0': 0.2, '1': 0.8}",test,2
1374,why would anyone even vote for trump ever #Elections2020,5,0,"{'0': 0.8, '1': 0.2}",test,2
1375,"<user> You're an idiot, Corp will raise prices and middle class will pay MORE FOR EVRYTHING!!!! Why cant you hovt. Jackasses understand?",5,1,"{'0': 0.0, '1': 1.0}",test,0
1376,"ion care about credit scores, jobs, nothing after this COVID shit. white saw an opportunity for black genocide and took it. im blacking out. im done. Joe and Kamala be prepared because this ain't Donald Trump. this is white people.",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1377,i passed them on my way home and honestly the coolest fucking thing,5,1,"{'0': 0.0, '1': 1.0}",test,0
1378,"<user> Are they going after our President, rather than the democrats that ran Minneapolis and failed to prosecute the police office before he killed George Floyd? That’s so dumb, this is just a bunch of punks that need a boot up their a** they don’t stand for a damn thing! F* them!",5,1,"{'0': 0.0, '1': 1.0}",test,0
1379,"<user> Please make shut up, man a bumper sticker",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1380,"<user> <user> Hey Juan,  your just downplayed violence in our cities.  The very thing you condemn Trump for doing with Covid. #thefive #hipocracy",5,0,"{'0': 0.8, '1': 0.2}",test,2
1381,SO STUPID LMFAO,5,0,"{'0': 1.0, '1': 0.0}",test,0
1382,"Not me, Rod. I’d rather inject the socialists in the anus with whatever &amp; see how that works out!!!",5,1,"{'0': 0.0, '1': 1.0}",test,0
1383,Joe Biden just can't quit lying!!! 🤦‍♀️ So where did you really go to school??!! 🤔 #MAGA #KAG #Trump2020 🇺🇸 <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1384,. <user> Reporter Flames Pence For Trump Campaign's COVID-19 Safety Hypocrisy   HuffPost #CovidHoax #COVID19  <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1385,LOL. 🤣 Does anyone really need to check a vaccine expert's reaction when President Trump suggests injecting disinfectant into the body?! British bleach manufacturers Domestos immediately issued a warning not to try it. America ... PLEASE do not elect this guy again! #Bleachgate <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1386,<user> <user> <user> <user> <user> Stop the lies are you blind,5,0,"{'0': 1.0, '1': 0.0}",test,0
1387,<user> <user> He’s too much of a coward to do that,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1388,<user> Lies! You’re so full of 💩!!,5,1,"{'0': 0.2, '1': 0.8}",test,2
1389,This article is crazy. This Covid-19 stuff is really wild.  <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1390,"<user> You vote racists into office.  #HistoryOfTheDemocratParty #YouHaveBeenFooled  Stop letting Dems lie to get your vote.  Havent you learned by now they always turn their backs on you once elected?  Minneapolis: Dem governor, Dem mayor, Dem council, and changed NOTHING.",5,0,"{'0': 1.0, '1': 0.0}",test,0
1391,<user> <user> Cackle them to death.,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1392,"y’all really don’t understand the term ""karen"" 😂 this is an actual crime worth reporting",5,0,"{'0': 1.0, '1': 0.0}",test,0
1393,"<user> <user> Honestly, <user> , you are fucking amazing. All we need is more love before hate and principal before party...and sometimes even family. Thank you. For real. 💙",5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1394,I’m about to go to sleep but before I do I just wanna say #blacklivesmatter and FUCK trump. K goodnight. 💕,5,1,"{'0': 0.0, '1': 1.0}",test,0
1395,"<user> <user> <user> He should have watched the 2012 debate in preparation. This is exactly how Biden trampled Paul Ryan. Dismissive smiles and laughter.  I mean, yeah, not like Trump would do 5 minutes of preparation for anything besides his hair, but still ...",5,0,"{'0': 1.0, '1': 0.0}",test,0
1396,"<user> <user> I live in Oregon. Antifa is real, not just an ideology. Shame on <user>",5,0,"{'0': 1.0, '1': 0.0}",test,0
1397,<user> <user> Truth matters? LIES. Plausible deniability. Biden supporters are clueless 🤢🤮,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1398,"During the early 2016 election <user> 🇺🇸 the Radical Leftist Democrats were saying Trump is not Presidential, last night debate <user> calling the President Of The United States a #Clown #ShutUpMan #Racist is that Presidential?",5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1399,UH.... WHAT THE FUCK,5,1,"{'0': 0.0, '1': 1.0}",test,0
1400,<user> <user> You are CRIMINALS!!!,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1401,<user> Blame it on COVID,5,0,"{'0': 1.0, '1': 0.0}",test,0
1402,Joe Biden at 248. <user> finish him my boy,5,0,"{'0': 0.8, '1': 0.2}",test,2
1403,Niggas go to one race or one festival then talk about how homesick they are cause COVID holding them back. Shut the fuck up 😂,5,1,"{'0': 0.0, '1': 1.0}",test,0
1404,This maniac has exactly ZERO grasp of reality.,5,0,"{'0': 0.8, '1': 0.2}",test,2
1405,We got our little asses out there and mailed in our ballots like good little kids. Of course more people showed up in their trucks. That's what he told them to do.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1406,<user> Appropriate.  Liberals are clowns.  <user>  #MAGA,5,1,"{'0': 0.0, '1': 1.0}",test,0
1407,You’re a disgraceful criminal.,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1408,"Plz read the book ""The Delectable Negro"",  how whites were engaged in the practice of eating their slaves during slavery. #blm #blackwomen #blacklivesmatter✊🏾 #sandrabland #justiceforgeorgefloyd #tamirrice #protest… <url>",5,1,"{'0': 0.2, '1': 0.8}",test,2
1409,<user> <user> Trump supporter 🙄,5,0,"{'0': 1.0, '1': 0.0}",test,0
1410,"#BLACKTWITTER #RACISM #ICANTBREATHE #BLACK_LIVES_MATTER #STOPKILLINGUS #DEARWHITEPEOPLE  Say their names:George Floyd, Trayvon Martin, Breonna Taylor, Ahmaud Arbery, Tamir Rice, Oscar Grant, Eric Garner, Philando Castile,Samuel Dobose, Sandra Bland, Walter Scott,Terrence Crucher <url>",5,0,"{'0': 1.0, '1': 0.0}",test,0
1411,"A lot of American citizens are unified and taking care of each other through this as well, with no help from your stupid ass, and your husbands idiocy making everything worse.",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1412,i have not seen one tweet or news article about this before SPREAD IT LIKE WILDFIRE,5,0,"{'0': 0.8, '1': 0.2}",test,2
1413,"<user> <user> This paper was designed to scare weak-minded fools such as yourself in believing that the coronavirus was worse than it actually is.  Why do you think the headline read 30, 000 new cases and not x amount of deaths. Because 30,000 sounds scary.",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1414,"The polls were a fucking joke, let’s just agree on that. Embarrassing. #Elections2020",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1415,<user> <user> <user> It’s a mitigating factor for a manslaughter charge.  Why wasn’t #GeorgeFloyd in self isolation?,5,0,"{'0': 0.8, '1': 0.2}",test,2
1416,<user> Recycled tweets are the best this pathetic campaign can do now. What a bunch of ...... <url>,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1417,<user> Your family are crooks <url>,5,1,"{'0': 0.2, '1': 0.8}",test,2
1418,Make DC a state so their PD isn’t obligated have to listen to jackass leaders like this ever again (among MANY other obvious reasons).,5,1,"{'0': 0.0, '1': 1.0}",test,0
1419,<user> <user> That is so ridiculous everything in Bidens plan for Covid is already being done except close the country,5,0,"{'0': 1.0, '1': 0.0}",test,0
1420,<user> This is what morons here in PA believe <url>,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1421,At this point there are no more racist dog whistles in MAGA Land.  They're all tornado sirens. <url>,5,0,"{'0': 0.8, '1': 0.2}",test,2
1422,Rat face f’r Fauci! Lock his ass up for lying &amp; causing panic!,5,1,"{'0': 0.0, '1': 1.0}",test,0
1423,When the Pope knows better than the fool in the White House.,5,1,"{'0': 0.2, '1': 0.8}",test,2
1424,<user> Your ridiculous have u apologize for not telling the American people the truth about Covid,5,0,"{'0': 1.0, '1': 0.0}",test,0
1425,"At <user> we used data to look at police violence through a new lens. Our goal was to bring new facts into the conversation. We hoped it would help, but these cases remain sadly commonplace. The death of #GeorgeFloyd shows we have more work to do. <url>",5,0,"{'0': 1.0, '1': 0.0}",test,0
1426,SB 189 sneakily crept out of committee and voted on a day early. It strips local governments of $200M in covid relief funding. Keep killing the little guy because you’re scared to make real decisions. We’ll remember that voting roster. #lalege <url>,5,0,"{'0': 0.8, '1': 0.2}",test,2
1427,<user> <user> I see you're still avoiding everything I said and can only resort to insults from behind an anonymous account.  Bravo.,5,0,"{'0': 1.0, '1': 0.0}",test,0
1428,<user> How you know Cuomo is full of crap when it comes to COVID restrictions.   He is completely silent about thousands protesting today but goes ape shit when people want a meal/drink.  <url>,5,1,"{'0': 0.2, '1': 0.8}",test,2
1429,so let me get this straight. George Floyd died because of a counterfeit $20 bill which he probably didn’t even know he had and this guy ran over and killed a protester and he isn’t even in handcuffs?? you seriously can’t make this shit up.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1430,Your ignorance is very clear,5,0,"{'0': 0.8, '1': 0.2}",test,2
1431,Let me call a therapist right now because the way I want to SCREAM,5,0,"{'0': 1.0, '1': 0.0}",test,0
1432,No. They'll destroy everything first,5,0,"{'0': 1.0, '1': 0.0}",test,0
1433,Minneapolis Police should go on strike to rase awareness of liberal hypocrisy.,5,0,"{'0': 1.0, '1': 0.0}",test,0
1434,"Because for 10 months now, WE HAVE BEEN LIED TO ABOUT COVID!",5,0,"{'0': 1.0, '1': 0.0}",test,0
1435,<user> <user> How many more George Floyd will die under white domination! Sad!,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1436,We aren’t done here.......Mayor Jacob Frey: Justice for George Floyd <url> via <user>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1437,WOW... and that is how Communism started.,5,0,"{'0': 1.0, '1': 0.0}",test,0
1438,"<user> <user> <user> This is outrageous intimidation. If the only way the Republicans can win is threats and cheating, it's beyond pathetic. Stay safe and #TurnTexasBlue2020",5,0,"{'0': 0.8, '1': 0.2}",test,2
1439,<user> Horrifying!,5,0,"{'0': 1.0, '1': 0.0}",test,0
1440,<user> advance congratulations sir for your coming victory.,5,0,"{'0': 1.0, '1': 0.0}",test,0
1441,<user> Wrong Trump Is A Better Leader then you. Trump is smarter than you Joe Biden. Trump is not being paid off by Russia China like you are Joe Biden. Trump don’t molest children like you do Chester Biden and your son who has child porn on his laptop. Trump 2020,5,1,"{'0': 0.0, '1': 1.0}",test,0
1442,<user> <user> <user> Why arent these  criminals arrested and charged?    Trump supporters are as dangerous and juvenile as the president.,5,1,"{'0': 0.2, '1': 0.8}",test,2
1443,"apparently twitter is trying to delete this. nahhhh if this gets taken down, i’ll put it back up #Anonymous  f*ck trump <url>",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1444,affluent white communities rise up!,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1445,"<user> <user> Have you read drumps health care plan?????  Drumo will keep you safe???  Being putin's lap dog doesn't make me feel safe;  calling out the proud boys didn't, qanon followers sure doesn't.  Rambling on incoherently, mumbling words, eye rolls ...  sick, embarrassing, rude idiot.",5,1,"{'0': 0.2, '1': 0.8}",test,2
1446,Did that cop go home and hug his children?,5,0,"{'0': 1.0, '1': 0.0}",test,0
1447,<user> Nope THIS is what TEXAS THINKS OF YOU .. HO  <url>,5,1,"{'0': 0.2, '1': 0.8}",test,2
1448,I fully understands why Kanye writers and records in Wisconsin.. Wyoming .. wherever the fuck he at   You just need to get away from it ALL at times   I’m gone tomorrow. Fuck covid,5,1,"{'0': 0.2, '1': 0.8}",test,2
1449,"<user> Key word is ""we"", meaning Democrats.  You and your ilk have definitely shown the world that you’re divisive and violent and weak.  Which is why I voted TRUMP! 🇺🇸",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1450,Defund the police and dynamite the shit out of Stone Mountain,5,1,"{'0': 0.2, '1': 0.8}",test,2
1451,Is he sick? Oh no evil,5,0,"{'0': 1.0, '1': 0.0}",test,0
1452,"I HATE COVID-19. I still havent met my bby niece after almost a month &amp; I’m not upset bc its for her safety &amp; that means the absolute most to me. But I just KNOW when I hold her &amp; look into her eyes, I’m going to ball my eyes out. I just can’t wait. 🥺💕",5,0,"{'0': 1.0, '1': 0.0}",test,0
1453,"<user> How is it a lie? Do you watch the news? Minneapolis council full of GOP now?  Nope, it's democrats. Heard of the CHAZ?",5,0,"{'0': 1.0, '1': 0.0}",test,0
1454,Fuck big tech and <user>,5,1,"{'0': 0.2, '1': 0.8}",test,2
1455,"Today would've been Breonna Taylor's 27th birthday if she hadn't been murdered in her bed by the ""thin blue line"". #sayhername #birthdayforbreonna #blacklivesmatter #alllivesmatter… <url>",5,0,"{'0': 1.0, '1': 0.0}",test,0
1456,<user> <user> <user> You have no idea how bad and inept Trump is if you don’t live here.  He is a wanna be dictator who is like a child.  He wishes to put his political enemies in jail while he himself is the one committing crimes. His handling of the COVID-19 crisis has been disastrous.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1457,"<user> When you go into the voting booth, or sign your name to your absentee ballot, say a name of one of the 240,000 Americans died of Covid-19 whose mouths trump shut forever.  Do what they can no longer do, #VOTE !  #VoteOutTrumpsHate #VoteBidenHarris2020 #BlackLivesMatter #VoteEarly",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1458,But you can WHITE lady?? STFU!,5,1,"{'0': 0.2, '1': 0.8}",test,2
